,comp-1,comp-2,unique_id,Type,Location
536,13.037066,-49.32137,1544,Residential,Ireland
537,-31.538946,59.562424,1545,Residential,Ireland
538,-0.96496487,-6.02419,1546,Residential,Ireland
539,16.930094,33.314293,1547,Residential,Ireland
540,21.8384,-15.792435,1548,Residential,Ireland
541,12.332531,65.590965,1549,Residential,Ireland
542,-41.155617,3.0451193,1550,Residential,Ireland
543,17.414774,34.296883,1551,Residential,Ireland
544,-4.434719,12.3470745,1552,Residential,Ireland
545,-0.5051134,12.910846,1553,Residential,Ireland
546,-26.088833,-61.239864,1554,Residential,Ireland
547,15.49712,55.188137,1555,Residential,Ireland
548,21.176708,-22.063154,1556,Residential,Ireland
549,16.945972,34.18134,1557,Residential,Ireland
