,PC_0,PC_1,id,Location,Type
8968,-1.7775766918269895,0.13054716193479887,MAC002285,London,Residential
8969,-1.484983909982121,0.015078733199078565,MAC002286,London,Residential
8970,-1.3415978658258763,-0.5460277771386512,MAC002287,London,Residential
8971,-4.828150540614471,3.706136944397242,MAC002288,London,Residential
8972,-2.959614725619358,1.0459782233795005,MAC002289,London,Residential
8973,-2.846409473217729,0.981105863666739,MAC002290,London,Residential
8974,-2.047804208004156,0.7138675986538695,MAC002291,London,Residential
8975,-6.470785520571889,5.001349662258785,MAC002292,London,Residential
8976,-0.3972833311821443,-0.9048228819987764,MAC002293,London,Residential
8977,-4.714758607918906,3.849085250267138,MAC002294,London,Residential
8978,-1.5264844312885038,0.0014367420920695173,MAC002295,London,Residential
8979,3.44121664607141,-5.195856188158798,MAC002296,London,Residential
8980,-2.6401192090252126,1.3064263270328353,MAC002297,London,Residential
8981,-1.3224447784081872,0.13478531064057056,MAC002298,London,Residential
8982,-3.6497722612038546,2.7030634918906467,MAC002299,London,Residential
8983,-2.757012590666505,1.4127750949187847,MAC002300,London,Residential
8984,-1.5254125653072323,0.36914526081826465,MAC002301,London,Residential
8985,-3.31076162696063,1.83439483775768,MAC002302,London,Residential
8986,-3.2988007321504544,2.205084984723508,MAC002303,London,Residential
8987,-6.316977791301468,4.869216201085085,MAC002304,London,Residential
8988,-0.8337691902585547,-0.5600513674569273,MAC002305,London,Residential
8989,-2.084151521502289,1.0176751905274901,MAC002306,London,Residential
8990,-1.2162440733348647,-0.026724807610519184,MAC002307,London,Residential
8991,-1.120786047556796,-0.811188326193721,MAC002308,London,Residential
8992,-3.4551122711540394,2.369221054363027,MAC002309,London,Residential
8993,-3.6202778080199858,2.444835911618762,MAC002310,London,Residential
8994,-1.7118966010781895,0.034832677051584444,MAC002311,London,Residential
8995,-2.2219042130939393,0.8850914958977355,MAC002312,London,Residential
8996,-1.3712896611994612,-0.5741326454755986,MAC002313,London,Residential
8997,1.4433633656082185,-3.2762554077619814,MAC002314,London,Residential
8998,-4.362216716698439,2.64009124815968,MAC002315,London,Residential
8999,2.717368640678671,-3.6396407178552037,MAC002316,London,Residential
9000,-0.45343585645275497,-1.0837488452484898,MAC002317,London,Residential
9001,-2.8118899214369577,1.4647684623171462,MAC002318,London,Residential
9002,-3.904181087910954,2.7525035183951587,MAC002319,London,Residential
9003,-1.4636966154485822,-0.060773000907289425,MAC002320,London,Residential
9004,3.7234476723558814,-5.553076600238838,MAC002321,London,Residential
9005,-1.7883781652183048,-0.05010257837111799,MAC002322,London,Residential
9006,-2.7185938912988274,1.4971940865740698,MAC002323,London,Residential
9007,1.2864351553401796,-2.443633934429583,MAC002324,London,Residential
9008,-1.5795038828465064,0.3009054899124985,MAC002325,London,Residential
9009,-2.087323775756317,0.21377624127096356,MAC002326,London,Residential
9010,-1.7530481298512441,0.2897909530978756,MAC002327,London,Residential
9011,-5.044091279318476,2.9379617090309615,MAC002328,London,Residential
9012,-2.2965616902590833,0.6682268828670815,MAC002329,London,Residential
9013,-0.3418400527857509,-1.4605401208208664,MAC002330,London,Residential
9014,-3.0815211288830757,1.3580721996764356,MAC002331,London,Residential
9015,-0.6027097425359392,-1.1860243487006348,MAC002332,London,Residential
9016,-2.9833992193400505,1.2122248753730416,MAC002333,London,Residential
9017,-2.489264406422089,1.1733910059257444,MAC002334,London,Residential
9018,-1.6703559323042585,0.2874770076457105,MAC002335,London,Residential
9019,-1.1831534396505912,-0.966032692358677,MAC002336,London,Residential
9020,-0.3278637704682061,-0.667806706887651,MAC002337,London,Residential
9021,2.9816233353076997,-3.545373740565331,MAC002338,London,Residential
9022,-2.8845773869004145,1.608777872787213,MAC002339,London,Residential
9023,-3.108762594981225,1.3304814824632802,MAC002340,London,Residential
9024,-2.3193919381748787,1.0267455223654374,MAC002341,London,Residential
9025,-0.31944556889895237,-1.2295798577705161,MAC002342,London,Residential
9026,1.7328255427271875,-3.667117838319303,MAC002343,London,Residential
9027,-3.7375310938650865,2.234901592976426,MAC002344,London,Residential
9028,-3.3748196672675217,2.174609320961933,MAC002345,London,Residential
9029,-0.8665948514418951,-0.5914389708053264,MAC002346,London,Residential
9030,-2.24260563577765,0.3672457370182311,MAC002347,London,Residential
9031,-0.12464938850326443,-1.7336620789410695,MAC002348,London,Residential
9032,-1.3928456824128006,-0.14449929751777385,MAC002349,London,Residential
9033,-0.48799470706354975,-1.0240188855621533,MAC002350,London,Residential
9034,-2.086079240143495,1.072823211526776,MAC002351,London,Residential
9035,-2.1479662392972676,0.1272485340772629,MAC002352,London,Residential
9036,-2.7314288854607853,1.4343684868052304,MAC002353,London,Residential
9037,-2.4332389183362806,0.9281400507722871,MAC002354,London,Residential
9038,-2.7512640884250703,1.0736709922618732,MAC002355,London,Residential
9039,-2.129525167752719,1.029251041327598,MAC002356,London,Residential
9040,-3.069967647514803,2.0096462157942843,MAC002357,London,Residential
9041,-0.005194846736484925,-1.9390328869392337,MAC002358,London,Residential
9042,-1.6839605074562887,0.08390544169728899,MAC002359,London,Residential
9043,-1.0784251159130613,-0.4760886642035261,MAC002360,London,Residential
9044,2.6937558638378203,-4.121292895808627,MAC002361,London,Residential
9045,-1.1496963459087264,-0.10276949285449562,MAC002362,London,Residential
9046,-1.8644545392569385,0.4271377318022057,MAC002363,London,Residential
9047,0.24811004250715896,-1.1529209389488293,MAC002364,London,Residential
9048,-1.3980247067919722,0.13963270176293932,MAC002365,London,Residential
9049,-3.3490390010503033,1.9911574920251562,MAC002366,London,Residential
9050,-1.2642505127468562,-0.396906117453571,MAC002367,London,Residential
9051,-3.192389509028362,1.8120109866495464,MAC002368,London,Residential
9052,-0.22142138770270373,-0.3822664365451009,MAC002369,London,Residential
9053,-0.5103960920901371,-1.344314126498608,MAC002370,London,Residential
9054,-2.1745246163943595,0.7817498298260337,MAC002371,London,Residential
9055,-1.2195009622345647,-0.9020348502898887,MAC002372,London,Residential
9056,-2.7949502217751476,1.3022667796540268,MAC002373,London,Residential
9057,0.8167455739196275,-2.2100450780685357,MAC002374,London,Residential
9058,-2.1834714971371345,0.7100484215388307,MAC002375,London,Residential
9059,-1.5341208966931859,0.21896509246547224,MAC002376,London,Residential
9060,-1.8095375818310615,0.5776211980485552,MAC002377,London,Residential
9061,-0.010660375376388734,-0.9441421870290183,MAC002378,London,Residential
9062,1.4467641978025887,-2.368058510602727,MAC002379,London,Residential
9063,0.45180568916001784,-1.3901861271869056,MAC002380,London,Residential
9064,-1.9346775159054057,0.7333822525918947,MAC002381,London,Residential
9065,-1.5990244329538856,0.07343585697197977,MAC002382,London,Residential
9066,-1.46032043330857,0.7100800165424476,MAC002383,London,Residential
9067,-4.852660139155479,3.092865730474313,MAC002384,London,Residential
9068,-0.7827873162937637,-0.3475628068491668,MAC002385,London,Residential
9069,-7.051422905619906,6.488338433965129,MAC002386,London,Residential
9070,-3.2058103392982726,1.8693462300959345,MAC002387,London,Residential
9071,-0.2770558352329259,0.6667293427107278,MAC002388,London,Residential
9072,-2.936685983267134,1.7308331863062056,MAC002389,London,Residential
9073,-1.3787483102493925,0.23089606789882156,MAC002390,London,Residential
9074,-0.24098452648917615,-1.1934376911988782,MAC002391,London,Residential
9075,-5.332739927522674,3.835565524209061,MAC002392,London,Residential
9076,-2.5240725824610286,1.57318020380388,MAC002393,London,Residential
9077,-1.8331526023666913,0.22853477852849377,MAC002394,London,Residential
9078,-0.8556089794651367,-0.43699775272052005,MAC002395,London,Residential
9079,0.31055600582076737,-1.7801269386204288,MAC002396,London,Residential
9080,-2.5246743432395937,0.9889062143477519,MAC002397,London,Residential
9081,-2.466359283577337,1.2688213205637933,MAC002398,London,Residential
9082,-2.375685547645631,0.6031736068835372,MAC002399,London,Residential
9083,-4.22803425893291,2.8392111646602207,MAC002400,London,Residential
9084,-1.209963988548791,-0.19903864673721647,MAC002401,London,Residential
9085,2.2681927796984866,-2.911555899874966,MAC002402,London,Residential
9086,-3.0818661756156276,1.725605481532755,MAC002403,London,Residential
9087,-3.34563247299662,1.7717996695186176,MAC002404,London,Residential
9088,-4.345873758572983,3.255836880112433,MAC002405,London,Residential
9089,-3.1869617657206843,2.3487280195703155,MAC002406,London,Residential
9090,-4.2311214079904165,3.2393630316912563,MAC002407,London,Residential
9091,-2.233850159316475,0.9576976621458757,MAC002408,London,Residential
9092,-0.9231378467667558,0.2897827861277024,MAC002409,London,Residential
9093,2.3824778513536207,-3.699224237694372,MAC002410,London,Residential
9094,0.30642710283076996,-0.8058156637376295,MAC002411,London,Residential
9095,-1.6068796930643905,0.4927474566339987,MAC002412,London,Residential
9096,-4.96363531520834,3.298369324730486,MAC002413,London,Residential
9097,-0.10297025229016189,-1.4998697988515302,MAC002414,London,Residential
9098,-2.1380587066716665,0.7443679735179077,MAC002415,London,Residential
9099,-3.3344356387501026,1.9840531076271493,MAC002416,London,Residential
9100,-4.827454510709472,3.7585306998339023,MAC002417,London,Residential
9101,-4.045741619454479,2.492464156585551,MAC002418,London,Residential
9102,-4.167943426542513,3.2821769473722595,MAC002419,London,Residential
9103,-0.18141253867002083,-1.1532650503808055,MAC002420,London,Residential
9104,-5.765655389162136,5.253458684959258,MAC002421,London,Residential
9105,-5.9795215466793294,4.549473555211985,MAC002422,London,Residential
9106,-3.7511768246760058,2.588411672626839,MAC002423,London,Residential
9107,-1.3615246202572884,-0.36547434674492885,MAC002424,London,Residential
9108,2.3299741030689933,-2.6485987325194937,MAC002425,London,Residential
9109,-0.5980189645204461,-0.5997684152129767,MAC002426,London,Residential
9110,-6.519705567306816,5.207951531014314,MAC002427,London,Residential
9111,-0.06307438183584167,-0.7785923559434238,MAC002428,London,Residential
9112,-0.12069503038815028,-1.269609952574072,MAC002429,London,Residential
9113,0.4301632127280975,-2.2112154164782134,MAC002430,London,Residential
9114,-3.7785005306262724,2.9120247004552953,MAC002431,London,Residential
9115,2.5088295952568394,-3.274588701709256,MAC002432,London,Residential
9116,-1.0933491992195752,0.31089373768225886,MAC002433,London,Residential
9117,-4.832274535044097,3.378142056208848,MAC002434,London,Residential
9118,-1.2569705117996577,-0.523708246591998,MAC002435,London,Residential
9119,-0.43077115081320083,-1.052791219526407,MAC002436,London,Residential
9120,-2.290365685484963,1.1238618782123304,MAC002437,London,Residential
